,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
187,643.75,1602.38,1422.78,21.61,551.94,2388.31,9037.91,48.0,519.79,2388.23,8117.69,8.5207,396.0,38.51,22.9588,4.0
188,644.18,1596.17,1428.01,21.61,550.7,2388.27,9044.55,48.08,519.58,2388.33,8117.51,8.5183,395.0,38.48,23.1127,3.0
189,643.64,1599.22,1425.95,21.61,551.29,2388.29,9040.58,48.33,520.04,2388.35,8112.58,8.5223,398.0,38.49,23.0675,2.0
190,643.34,1602.36,1425.77,21.61,550.92,2388.28,9042.76,48.15,519.57,2388.3,8114.61,8.5174,394.0,38.45,23.1295,1.0
191,643.54,1601.41,1427.2,21.61,551.25,2388.32,9033.22,48.25,520.08,2388.32,8110.93,8.5113,396.0,38.48,22.9649,0.0
192,641.89,1583.84,1391.28,21.6,554.53,2388.01,9054.72,46.93,522.33,2388.06,8137.72,8.3905,391.0,38.94,23.4585,130.0
193,641.82,1587.05,1393.13,21.61,554.77,2387.98,9051.31,47.24,522.7,2387.98,8131.09,8.4167,392.0,39.06,23.4085,130.0
194,641.55,1588.32,1398.96,21.6,555.14,2388.04,9054.24,47.22,522.58,2387.99,8140.58,8.3802,391.0,39.11,23.425,130.0
195,641.68,1584.15,1396.08,21.61,554.25,2387.98,9058.01,47.1,522.49,2387.93,8140.44,8.4018,391.0,39.13,23.5027,130.0
196,641.73,1579.03,1402.52,21.6,555.12,2388.03,9058.15,47.25,522.27,2387.94,8136.67,8.3867,390.0,39.18,23.4234,130.0
197,641.3,1577.5,1396.76,21.61,554.98,2388.04,9054.07,47.05,522.8,2387.99,8133.65,8.38,392.0,39.15,23.427,130.0
198,642.03,1587.49,1400.65,21.61,554.84,2388.05,9052.67,47.1,522.14,2388.04,8136.33,8.3941,391.0,39.1,23.4718,130.0
199,642.55,1590.41,1395.39,21.61,554.65,2388.01,9055.82,47.2,522.77,2387.96,8137.92,8.3861,391.0,39.11,23.4381,130.0
200,641.98,1581.99,1395.01,21.6,554.69,2388.02,9051.67,47.14,522.4,2387.98,8145.29,8.3868,390.0,39.06,23.4875,130.0
201,641.99,1586.37,1394.86,21.6,554.63,2387.99,9058.88,47.21,521.99,2387.97,8138.64,8.3982,391.0,39.2,23.6005,130.0
202,642.26,1589.21,1401.29,21.61,554.7,2388.01,9053.21,47.21,522.2,2388.03,8135.85,8.4188,392.0,39.23,23.3888,130.0
203,641.64,1579.99,1401.9,21.61,554.57,2387.98,9047.89,47.13,521.94,2387.97,8136.49,8.3925,392.0,39.12,23.4201,130.0
204,641.78,1586.77,1401.53,21.61,554.69,2387.94,9053.63,47.03,522.33,2387.99,8140.61,8.3742,391.0,38.88,23.4317,130.0
205,641.66,1584.04,1395.46,21.61,554.47,2388.01,9047.3,47.12,523.07,2387.98,8140.09,8.3887,391.0,38.93,23.4074,130.0
206,642.21,1579.84,1402.11,21.61,554.17,2388.02,9049.82,47.17,521.96,2388.02,8137.72,8.3704,393.0,38.94,23.4311,130.0
207,641.81,1581.99,1393.46,21.61,554.53,2387.99,9051.79,47.24,522.49,2387.95,8133.45,8.3805,392.0,39.01,23.4462,130.0
208,642.43,1583.58,1390.27,21.61,553.62,2388.04,9052.05,47.13,522.71,2388.08,8134.78,8.3714,391.0,39.04,23.5245,130.0
209,641.95,1588.43,1400.25,21.61,554.83,2388.0,9051.35,47.22,522.92,2388.0,8133.2,8.4053,391.0,39.0,23.4203,130.0
210,641.75,1576.84,1401.77,21.61,555.25,2388.02,9055.07,47.14,522.38,2387.98,8137.51,8.4035,392.0,39.1,23.4102,130.0
211,642.34,1582.94,1394.38,21.61,554.64,2388.0,9050.27,47.14,522.54,2387.94,8139.83,8.3698,391.0,39.02,23.3821,130.0
212,642.05,1579.51,1392.28,21.61,554.72,2388.03,9055.29,47.04,522.58,2388.01,8136.57,8.3954,391.0,39.24,23.5014,130.0
213,642.16,1580.18,1397.67,21.61,554.35,2387.96,9053.31,47.17,521.73,2388.04,8140.79,8.3792,391.0,38.98,23.4241,130.0
214,642.37,1580.89,1387.5,21.61,554.69,2387.96,9051.43,47.21,522.26,2388.07,8131.57,8.3937,393.0,39.1,23.2867,130.0
215,641.99,1580.97,1398.67,21.61,553.5,2387.98,9052.35,47.15,522.25,2387.97,8136.16,8.3866,391.0,39.18,23.3981,130.0
216,641.81,1585.38,1396.62,21.61,554.14,2388.0,9055.28,47.19,522.31,2388.03,8136.97,8.3959,391.0,38.99,23.4883,130.0
217,641.87,1575.38,1392.3,21.61,554.03,2387.98,9050.81,47.12,522.8,2388.0,8137.27,8.3472,391.0,38.96,23.4691,130.0
218,642.12,1585.44,1402.31,21.61,555.16,2388.03,9058.01,47.03,522.11,2388.06,8137.73,8.4077,392.0,38.96,23.4275,130.0
219,642.04,1581.6,1397.45,21.61,554.77,2387.99,9053.78,46.99,522.68,2387.93,8136.55,8.3734,390.0,38.95,23.4395,130.0
220,642.08,1583.78,1398.08,21.61,554.75,2388.0,9055.84,47.11,522.26,2388.02,8140.77,8.37,390.0,38.97,23.4249,130.0
221,641.78,1590.32,1395.07,21.61,554.62,2387.98,9050.8,47.2,522.43,2388.0,8136.63,8.419,391.0,39.1,23.3985,130.0
222,641.97,1579.86,1390.94,21.61,554.8,2388.0,9049.93,47.05,522.17,2388.04,8131.62,8.4393,391.0,39.17,23.4154,130.0
223,641.58,1584.52,1391.11,21.61,554.56,2387.98,9045.87,47.12,522.54,2387.98,8138.76,8.3783,390.0,38.97,23.4006,130.0
224,641.79,1585.17,1396.15,21.61,553.62,2388.01,9051.18,47.09,522.26,2387.99,8133.62,8.4102,392.0,39.01,23.4434,130.0
225,642.12,1584.08,1394.24,21.61,555.09,2388.0,9059.29,47.22,522.64,2387.96,8139.8,8.4188,390.0,38.87,23.4571,130.0
226,641.37,1575.73,1392.55,21.61,554.73,2388.02,9057.34,47.25,522.0,2388.0,8142.08,8.4164,394.0,39.06,23.5283,130.0
227,641.27,1581.56,1397.13,21.61,554.59,2388.02,9055.79,47.21,522.32,2388.0,8142.06,8.3709,391.0,39.12,23.3881,130.0
228,642.1,1585.63,1396.29,21.61,555.01,2388.04,9058.16,47.16,522.69,2388.02,8136.08,8.3609,391.0,39.08,23.4047,130.0
229,642.22,1585.15,1397.75,21.61,554.21,2388.0,9055.35,47.22,522.13,2388.05,8134.91,8.4069,390.0,39.09,23.4191,130.0
230,642.0,1585.69,1391.49,21.61,554.05,2388.0,9061.16,47.2,522.79,2388.05,8138.78,8.3755,391.0,39.02,23.4489,130.0
231,642.02,1582.69,1398.38,21.61,554.07,2388.03,9046.96,47.22,522.3,2388.01,8137.16,8.401,391.0,38.84,23.4402,130.0
232,642.41,1578.97,1398.74,21.61,554.34,2388.04,9053.6,47.26,522.22,2388.01,8140.84,8.3856,392.0,38.94,23.3071,130.0
233,642.27,1579.21,1392.13,21.61,553.98,2387.97,9046.36,47.14,522.87,2388.0,8135.3,8.3449,392.0,39.08,23.4631,130.0
234,642.02,1580.59,1391.6,21.61,554.14,2388.04,9053.65,47.08,522.9,2388.02,8135.14,8.4144,392.0,38.92,23.4966,130.0
235,642.01,1584.33,1398.69,21.61,554.16,2388.04,9057.05,47.22,522.77,2388.06,8137.23,8.4087,392.0,39.03,23.4546,130.0
236,642.05,1586.41,1397.6,21.61,554.2,2388.05,9060.38,47.17,522.27,2388.0,8141.93,8.3847,390.0,38.99,23.4284,130.0
237,642.15,1575.45,1392.6,21.61,554.54,2388.0,9053.33,47.19,522.08,2388.05,8140.52,8.3994,390.0,38.93,23.5041,130.0
238,642.4,1583.85,1396.46,21.61,554.96,2388.04,9046.52,47.03,522.73,2388.0,8136.97,8.3756,391.0,38.89,23.3447,130.0
239,642.09,1586.71,1397.95,21.61,554.67,2387.99,9057.73,47.18,522.41,2387.98,8134.97,8.3821,392.0,39.23,23.4336,130.0
240,642.85,1583.86,1396.5,21.61,554.04,2388.04,9049.11,47.18,522.83,2387.99,8135.93,8.4024,390.0,39.17,23.4871,130.0
241,642.02,1577.86,1399.78,21.61,554.73,2388.0,9051.65,47.16,522.16,2388.05,8138.46,8.4042,391.0,39.1,23.353,130.0
242,642.03,1585.34,1393.06,21.61,555.02,2388.02,9055.92,47.03,522.34,2388.01,8137.89,8.3731,392.0,38.9,23.3239,130.0
243,641.52,1588.48,1401.66,21.6,554.76,2388.0,9056.25,47.09,522.58,2388.01,8134.22,8.4064,392.0,39.08,23.3668,130.0
244,642.0,1584.9,1397.09,21.61,554.33,2388.05,9051.78,46.98,522.73,2388.01,8137.95,8.411,391.0,38.95,23.5307,130.0
245,641.58,1583.46,1405.33,21.61,554.42,2388.01,9046.85,47.1,522.48,2387.99,8141.65,8.4057,392.0,39.13,23.3626,130.0
246,642.33,1585.59,1387.16,21.6,554.54,2388.02,9044.62,47.18,522.7,2388.02,8134.65,8.4077,392.0,39.11,23.3779,130.0
247,641.84,1587.04,1388.97,21.61,554.72,2388.02,9052.27,47.03,522.1,2388.01,8139.72,8.393,391.0,39.1,23.3796,130.0
248,642.5,1584.13,1389.62,21.61,553.87,2388.05,9052.86,47.17,521.98,2387.96,8136.88,8.4008,391.0,39.23,23.4544,130.0
249,642.3,1582.93,1389.91,21.61,554.46,2388.03,9047.75,47.3,522.24,2387.98,8134.92,8.3731,391.0,39.15,23.3861,130.0
250,642.48,1584.24,1397.95,21.61,554.6,2388.08,9053.2,47.17,522.78,2388.0,8136.9,8.4036,391.0,39.04,23.4347,130.0
251,642.09,1584.57,1396.84,21.61,554.06,2388.04,9057.57,47.12,521.93,2388.02,8141.27,8.4003,393.0,39.11,23.3928,130.0
252,642.41,1585.45,1399.71,21.61,555.08,2388.03,9057.02,47.09,522.69,2387.99,8135.88,8.4006,391.0,39.04,23.2745,130.0
253,641.81,1577.87,1401.66,21.61,554.52,2388.03,9048.8,47.27,521.78,2387.98,8135.86,8.4193,391.0,39.23,23.4442,130.0
254,641.91,1575.83,1395.05,21.61,554.63,2388.0,9061.57,47.17,522.15,2388.01,8134.72,8.3867,392.0,38.98,23.325,130.0
255,641.66,1581.65,1401.46,21.61,554.93,2388.02,9048.35,47.11,522.18,2388.05,8136.88,8.4144,391.0,39.07,23.398,130.0
256,641.7,1582.59,1395.4,21.6,554.28,2388.0,9057.07,47.34,522.52,2387.98,8135.72,8.4128,391.0,38.92,23.3455,130.0
257,642.26,1584.6,1394.01,21.61,554.11,2388.06,9054.62,47.17,522.65,2387.98,8138.89,8.4121,392.0,39.0,23.426,130.0
258,642.17,1587.63,1395.44,21.61,554.99,2388.1,9048.97,46.96,522.58,2388.0,8138.81,8.3761,393.0,39.02,23.3933,130.0
259,642.5,1577.16,1399.27,21.61,554.07,2387.97,9054.61,47.16,522.2,2388.0,8137.75,8.4141,392.0,38.97,23.4076,130.0
260,642.73,1586.47,1399.73,21.61,554.35,2388.01,9049.25,47.33,522.21,2387.97,8136.47,8.4116,392.0,39.09,23.3783,130.0
261,641.76,1593.24,1397.3,21.61,554.47,2388.05,9049.78,47.26,522.17,2387.98,8134.06,8.4118,392.0,39.06,23.3894,130.0
262,642.39,1586.68,1403.09,21.61,555.01,2388.0,9053.44,47.24,522.02,2387.94,8131.12,8.3993,392.0,38.92,23.317,130.0
263,642.48,1583.11,1393.85,21.61,554.54,2388.03,9057.61,47.19,522.4,2388.02,8136.69,8.4012,392.0,39.12,23.4393,130.0
264,641.73,1586.57,1400.98,21.61,554.41,2388.01,9057.35,47.15,522.95,2388.02,8142.06,8.3896,390.0,38.94,23.4567,130.0
265,642.39,1584.04,1396.13,21.6,555.36,2388.01,9060.56,47.25,521.97,2388.03,8138.8,8.3932,391.0,39.07,23.4015,130.0
266,641.64,1578.27,1390.64,21.6,555.45,2387.95,9053.52,47.09,522.54,2388.07,8133.37,8.3944,392.0,38.99,23.421,130.0
267,642.01,1586.91,1399.66,21.61,554.05,2388.05,9052.13,46.99,522.08,2388.07,8136.29,8.3629,392.0,38.88,23.4591,130.0
268,641.97,1588.54,1395.38,21.61,554.06,2388.02,9052.12,46.95,522.36,2388.02,8138.64,8.4399,392.0,39.01,23.4969,130.0
269,642.44,1587.2,1394.24,21.61,554.83,2387.99,9058.82,47.12,522.57,2387.98,8135.85,8.4018,391.0,38.96,23.5367,130.0
270,641.62,1585.59,1398.51,21.61,554.19,2388.0,9057.44,47.23,522.26,2388.09,8135.02,8.3931,390.0,39.15,23.2873,130.0
271,641.37,1588.33,1394.0,21.61,554.94,2387.99,9056.41,47.2,523.26,2388.03,8138.12,8.3889,391.0,38.95,23.4198,130.0
272,641.72,1578.31,1390.12,21.61,555.25,2388.02,9053.0,47.25,522.62,2388.07,8135.81,8.4162,391.0,39.08,23.4685,130.0
273,641.86,1587.24,1402.78,21.61,554.17,2388.01,9055.28,47.19,522.3,2388.0,8135.13,8.3428,391.0,39.17,23.4491,130.0
274,641.73,1585.18,1398.81,21.61,554.18,2388.07,9047.88,47.13,523.13,2388.04,8135.08,8.3997,390.0,39.0,23.4056,130.0
275,642.41,1586.46,1402.26,21.61,554.86,2388.06,9050.39,47.29,522.75,2387.92,8138.11,8.394,392.0,38.95,23.4055,130.0
276,641.73,1588.31,1398.33,21.6,554.5,2387.97,9049.41,47.19,522.63,2387.96,8137.66,8.3954,391.0,39.13,23.4072,130.0
277,641.85,1579.31,1399.12,21.61,554.51,2388.02,9050.83,47.27,522.26,2388.01,8138.02,8.3958,391.0,38.87,23.4982,130.0
278,642.36,1582.64,1399.51,21.61,554.77,2387.95,9056.36,47.26,522.59,2387.96,8140.14,8.3952,393.0,39.1,23.2916,130.0
279,642.23,1587.88,1398.17,21.6,554.71,2388.01,9056.67,47.04,522.62,2388.0,8139.82,8.3851,391.0,39.06,23.4173,130.0
280,641.95,1584.62,1394.07,21.61,554.18,2388.0,9054.7,47.18,522.42,2388.08,8135.49,8.4143,393.0,39.18,23.4148,130.0
281,642.06,1580.77,1405.34,21.61,554.1,2387.98,9053.58,47.21,522.04,2388.0,8138.51,8.3922,390.0,38.9,23.4878,130.0
282,642.09,1583.57,1399.47,21.61,553.79,2388.02,9045.94,47.15,522.48,2388.05,8134.67,8.4026,391.0,39.1,23.3972,130.0
283,642.36,1584.87,1399.17,21.6,554.28,2388.02,9050.92,47.13,522.45,2388.0,8137.35,8.3919,392.0,38.81,23.2772,130.0
284,642.21,1591.68,1392.48,21.61,553.92,2388.05,9049.14,47.24,522.52,2388.0,8137.98,8.4005,391.0,38.94,23.3075,130.0
285,642.1,1585.62,1395.39,21.61,554.53,2388.03,9054.99,47.38,522.74,2387.99,8141.01,8.4075,392.0,39.15,23.4165,130.0
286,642.56,1579.26,1402.79,21.61,553.99,2388.05,9048.27,47.06,522.37,2388.02,8131.72,8.3773,392.0,38.98,23.4318,130.0
287,642.42,1576.94,1399.59,21.61,554.4,2387.97,9059.0,47.07,521.66,2388.06,8137.78,8.3698,392.0,38.92,23.3285,130.0
288,642.04,1586.12,1400.5,21.61,554.42,2388.02,9056.26,47.19,522.22,2388.06,8135.99,8.4202,391.0,39.06,23.3578,130.0
289,641.73,1587.84,1401.08,21.61,554.57,2388.04,9056.94,47.21,522.92,2387.98,8140.08,8.4115,391.0,39.08,23.5011,130.0
290,642.04,1585.48,1400.97,21.61,554.43,2388.05,9054.46,47.13,522.5,2388.0,8138.18,8.4179,393.0,39.15,23.3414,130.0
291,642.04,1586.01,1402.72,21.61,554.48,2388.0,9056.18,47.21,522.01,2388.05,8135.5,8.4107,390.0,38.85,23.331,130.0
292,641.96,1582.66,1397.81,21.61,555.07,2387.98,9051.47,47.37,522.4,2388.01,8140.13,8.3835,392.0,38.93,23.4257,130.0
293,642.44,1590.24,1407.05,21.6,554.44,2388.03,9052.38,47.19,522.05,2388.04,8136.45,8.4052,391.0,38.92,23.3453,130.0
294,642.05,1587.75,1392.16,21.61,554.44,2388.11,9050.8,47.23,522.36,2388.02,8144.59,8.4148,392.0,39.12,23.4403,130.0
295,642.41,1582.04,1397.31,21.61,554.91,2388.0,9055.21,47.26,522.18,2388.07,8142.03,8.4037,390.0,39.03,23.4053,130.0
296,641.94,1585.65,1397.45,21.61,554.81,2388.02,9058.39,47.32,522.11,2388.05,8140.65,8.4056,392.0,39.0,23.3467,130.0
297,641.87,1584.61,1402.62,21.61,553.96,2388.06,9061.94,47.32,522.11,2387.97,8133.6,8.3727,393.0,39.09,23.4154,130.0
298,642.52,1581.7,1402.93,21.61,554.21,2387.96,9058.97,47.16,522.34,2388.05,8136.62,8.3723,393.0,39.13,23.5191,130.0
299,642.24,1578.45,1396.25,21.61,554.29,2388.03,9056.31,47.23,522.27,2388.04,8136.72,8.3978,391.0,38.75,23.4441,130.0
300,642.12,1590.41,1392.9,21.61,553.72,2388.12,9053.21,47.28,522.0,2387.99,8145.36,8.4061,391.0,39.1,23.3497,130.0
301,642.29,1583.3,1398.47,21.61,554.5,2388.07,9053.81,47.31,522.27,2388.02,8140.04,8.3723,391.0,39.06,23.3997,130.0
302,642.24,1576.85,1393.76,21.61,554.42,2387.99,9062.68,47.18,522.32,2387.99,8137.95,8.4437,392.0,39.16,23.4703,130.0
303,642.49,1588.35,1397.2,21.61,554.33,2388.01,9063.33,47.37,522.23,2388.0,8138.79,8.4025,392.0,39.06,23.3444,130.0
304,641.95,1584.21,1404.74,21.61,554.07,2388.01,9049.1,47.23,522.1,2387.99,8141.12,8.3994,391.0,39.12,23.5029,130.0
305,642.13,1576.56,1397.05,21.61,555.1,2388.01,9055.66,47.19,522.13,2388.02,8138.67,8.4119,391.0,39.06,23.3784,130.0
306,642.16,1583.27,1401.33,21.61,554.37,2388.01,9055.06,47.14,522.1,2388.03,8138.48,8.395,390.0,38.89,23.313,130.0
307,642.38,1577.87,1398.39,21.61,554.45,2387.97,9053.87,47.01,522.48,2388.02,8145.28,8.3895,391.0,38.96,23.4542,130.0
308,641.97,1583.84,1395.4,21.61,554.6,2388.02,9056.45,47.23,522.39,2388.03,8139.95,8.4365,392.0,39.05,23.432,130.0
309,641.95,1580.49,1400.99,21.61,553.96,2388.01,9055.61,47.11,522.23,2388.05,8141.01,8.3735,392.0,39.04,23.2912,130.0
310,642.67,1585.06,1401.87,21.61,554.32,2388.0,9054.52,47.24,522.21,2388.0,8141.97,8.4236,392.0,38.74,23.3731,130.0
311,642.01,1589.61,1394.39,21.61,554.42,2388.05,9056.54,47.22,521.62,2388.01,8136.11,8.3666,391.0,39.18,23.4077,130.0
312,642.04,1580.19,1391.52,21.61,554.51,2387.96,9053.67,47.28,522.31,2387.97,8140.79,8.4134,392.0,39.09,23.3381,130.0
313,642.08,1585.52,1405.27,21.61,553.82,2388.01,9051.03,47.23,521.96,2387.97,8136.04,8.3783,392.0,38.88,23.3284,130.0
314,642.11,1588.59,1403.23,21.61,554.31,2388.04,9056.3,47.21,522.14,2388.03,8134.83,8.3887,391.0,38.86,23.4492,130.0
315,642.37,1583.12,1399.26,21.61,554.58,2388.04,9053.57,47.06,522.64,2387.99,8135.96,8.4049,392.0,39.03,23.3364,130.0
316,642.71,1586.32,1397.94,21.61,554.81,2388.01,9060.56,47.31,522.23,2387.98,8142.91,8.4012,391.0,39.09,23.3785,130.0
317,642.07,1587.45,1403.41,21.61,554.03,2387.96,9057.08,47.28,521.95,2387.99,8136.69,8.4243,392.0,38.91,23.3592,130.0
318,642.26,1586.65,1400.81,21.61,554.08,2387.99,9056.25,47.21,522.2,2388.08,8134.49,8.4476,391.0,39.08,23.34,130.0
319,641.54,1592.2,1397.34,21.6,554.16,2388.01,9054.43,47.2,522.36,2388.05,8142.32,8.4098,392.0,39.05,23.3966,130.0
320,641.66,1590.59,1400.25,21.6,554.6,2388.07,9052.79,47.23,522.19,2387.99,8139.65,8.3986,392.0,38.96,23.4331,130.0
321,642.06,1584.83,1409.98,21.61,554.42,2387.99,9060.71,47.26,522.4,2388.05,8137.8,8.4145,391.0,38.92,23.3645,130.0
322,641.96,1587.61,1394.26,21.61,554.88,2388.01,9055.73,47.36,522.37,2387.98,8141.5,8.4074,392.0,39.02,23.4016,130.0
323,642.01,1586.66,1398.78,21.61,554.4,2388.13,9059.84,47.12,522.25,2388.03,8140.33,8.4102,390.0,38.91,23.313,130.0
324,642.84,1581.22,1393.87,21.61,554.21,2388.04,9060.79,47.18,521.71,2388.05,8140.53,8.4054,392.0,38.89,23.2668,130.0
325,642.76,1586.44,1406.2,21.6,553.88,2388.02,9061.2,47.17,521.95,2388.02,8142.84,8.381,390.0,38.95,23.3367,130.0
326,642.02,1580.12,1404.56,21.61,554.52,2388.01,9051.53,47.34,522.13,2388.03,8129.68,8.4108,392.0,38.91,23.3992,130.0
327,642.06,1582.91,1402.67,21.61,554.5,2388.05,9056.59,47.09,521.86,2387.99,8142.13,8.3889,389.0,39.0,23.4236,130.0
328,642.46,1585.36,1406.79,21.61,554.42,2388.01,9057.59,47.39,522.21,2388.0,8135.55,8.369,391.0,38.98,23.3517,130.0
329,642.34,1585.19,1398.95,21.61,555.03,2387.99,9063.57,47.16,521.73,2388.04,8137.5,8.4125,392.0,38.82,23.4346,130.0
330,642.63,1590.88,1400.87,21.61,554.24,2388.06,9057.55,47.3,522.61,2388.03,8139.9,8.3919,391.0,38.94,23.4316,130.0
331,642.29,1593.7,1403.14,21.61,554.86,2388.09,9051.91,47.32,522.49,2387.95,8139.78,8.4243,392.0,39.01,23.474,130.0
332,642.07,1585.09,1403.25,21.61,554.7,2388.05,9057.75,47.43,522.5,2388.05,8137.35,8.4254,393.0,39.02,23.4038,130.0
333,641.91,1586.41,1401.27,21.61,554.18,2388.08,9060.33,47.3,522.18,2388.04,8134.04,8.3936,391.0,39.0,23.4716,130.0
334,642.31,1588.88,1400.49,21.61,554.05,2388.03,9057.74,47.3,521.73,2388.05,8138.17,8.423,393.0,38.82,23.4197,130.0
335,642.02,1584.35,1401.21,21.61,553.96,2388.03,9060.12,47.32,522.11,2388.01,8141.03,8.3836,392.0,39.19,23.3494,130.0
336,642.01,1582.72,1403.53,21.61,554.1,2387.97,9059.1,47.33,521.93,2388.08,8146.37,8.3967,393.0,38.83,23.5167,130.0
337,642.52,1590.06,1405.09,21.61,554.25,2388.05,9051.0,47.3,522.0,2388.04,8140.25,8.4074,391.0,38.97,23.4017,130.0
338,642.27,1588.78,1394.58,21.61,554.16,2388.05,9055.27,47.48,521.91,2388.06,8134.58,8.3896,393.0,38.89,23.3356,130.0
339,642.65,1584.5,1398.3,21.61,554.32,2388.02,9055.59,47.31,522.57,2388.06,8140.37,8.4128,393.0,39.13,23.3971,130.0
340,642.03,1587.88,1404.41,21.61,553.84,2388.04,9057.81,47.31,521.87,2388.0,8138.62,8.387,391.0,38.89,23.4024,130.0
341,642.62,1585.43,1393.74,21.61,554.13,2388.01,9056.95,47.15,522.22,2388.02,8138.55,8.4175,391.0,39.03,23.2996,130.0
342,642.54,1590.21,1398.31,21.61,553.66,2387.98,9055.31,47.33,522.28,2388.04,8143.3,8.4173,390.0,38.92,23.3831,130.0
343,642.38,1583.49,1400.9,21.61,553.86,2388.06,9052.6,47.25,522.06,2388.07,8136.96,8.4123,391.0,38.86,23.3666,130.0
344,641.96,1594.33,1397.52,21.61,553.78,2388.09,9058.68,47.29,521.82,2388.07,8134.54,8.4262,392.0,38.71,23.3222,130.0
345,642.34,1591.3,1413.28,21.6,554.45,2388.01,9055.03,47.23,522.21,2388.02,8137.22,8.4161,391.0,38.89,23.4216,130.0
346,642.17,1580.93,1397.45,21.61,553.84,2388.06,9054.82,47.23,521.91,2388.07,8146.25,8.4029,392.0,38.99,23.3634,130.0
347,642.15,1578.73,1399.13,21.61,554.7,2388.04,9057.22,47.31,522.14,2388.07,8139.57,8.4075,391.0,39.07,23.3474,130.0
348,642.04,1588.7,1400.63,21.61,553.71,2388.07,9065.16,47.45,522.25,2388.06,8143.04,8.4137,394.0,38.97,23.2225,130.0
349,641.99,1586.95,1404.68,21.61,554.67,2388.02,9057.68,47.45,522.32,2388.03,8140.57,8.4324,392.0,39.03,23.422,129.0
350,641.81,1593.89,1399.71,21.61,553.7,2388.04,9058.8,47.26,522.2,2388.0,8138.61,8.4138,393.0,38.89,23.3979,128.0
351,642.53,1585.65,1409.72,21.61,554.65,2388.07,9059.7,47.46,521.96,2388.05,8144.03,8.4012,393.0,38.92,23.4119,127.0
352,642.08,1586.65,1396.32,21.61,554.18,2388.05,9057.22,47.19,521.96,2388.04,8140.21,8.4601,393.0,38.83,23.4036,126.0
353,641.71,1588.83,1401.23,21.61,553.95,2388.06,9062.65,47.42,522.09,2388.01,8134.78,8.3739,392.0,39.05,23.4045,125.0
354,642.88,1589.56,1396.2,21.61,553.96,2388.08,9059.47,47.29,521.55,2388.05,8142.54,8.3904,392.0,38.94,23.4442,124.0
355,642.82,1588.23,1405.5,21.61,554.31,2387.99,9055.65,47.32,521.74,2388.04,8138.6,8.4304,391.0,38.97,23.4381,123.0
356,642.17,1588.55,1402.96,21.61,553.71,2388.03,9060.97,47.39,522.28,2387.97,8134.48,8.4068,392.0,38.93,23.4707,122.0
357,641.79,1589.09,1394.26,21.61,553.71,2388.03,9060.46,47.43,521.96,2388.01,8142.11,8.4111,392.0,38.87,23.4352,121.0
358,642.25,1588.74,1395.35,21.61,553.62,2388.01,9056.24,47.39,522.11,2388.03,8148.57,8.4261,393.0,38.84,23.3977,120.0
359,642.55,1593.95,1404.01,21.61,554.32,2388.04,9055.88,47.3,521.89,2388.04,8135.51,8.4329,391.0,38.84,23.3787,119.0
360,642.26,1581.85,1406.06,21.61,553.06,2388.06,9059.37,47.33,521.77,2388.09,8141.96,8.4214,391.0,38.93,23.3766,118.0
361,642.14,1577.26,1405.93,21.61,553.84,2388.03,9065.67,47.35,522.36,2388.07,8140.59,8.4079,394.0,38.88,23.3532,117.0
362,642.21,1587.94,1410.34,21.61,553.84,2388.03,9060.51,47.34,521.89,2388.02,8143.29,8.4027,392.0,38.91,23.287,116.0
363,642.07,1589.42,1398.26,21.61,553.69,2388.06,9055.7,47.25,521.42,2388.09,8134.03,8.4109,392.0,39.09,23.3496,115.0
364,642.66,1589.0,1403.22,21.61,554.64,2388.04,9058.55,47.27,521.4,2388.05,8140.73,8.4288,392.0,38.92,23.3576,114.0
365,642.34,1588.01,1403.24,21.61,553.76,2388.08,9066.4,47.31,521.85,2388.04,8144.79,8.3994,394.0,39.02,23.3513,113.0
366,642.46,1584.58,1398.37,21.61,554.01,2388.02,9067.91,47.45,522.2,2388.08,8140.85,8.417,393.0,38.88,23.3065,112.0
367,642.32,1585.73,1405.47,21.61,554.15,2388.04,9058.59,47.22,521.54,2388.07,8147.04,8.4189,392.0,39.08,23.4372,111.0
368,642.35,1586.88,1400.31,21.61,554.59,2388.06,9057.99,47.42,521.95,2388.04,8139.0,8.4153,393.0,38.74,23.3538,110.0
369,642.43,1590.29,1404.39,21.61,553.83,2388.04,9056.85,47.56,521.97,2388.07,8146.93,8.3914,391.0,38.85,23.353,109.0
370,642.33,1584.55,1399.3,21.61,553.86,2388.03,9060.98,47.37,522.48,2388.03,8140.62,8.4462,394.0,38.91,23.3329,108.0
371,642.5,1593.51,1402.27,21.61,554.21,2388.11,9058.3,47.52,521.76,2388.05,8139.98,8.4404,392.0,39.04,23.3712,107.0
372,642.01,1585.87,1399.24,21.61,554.29,2388.03,9057.86,47.27,522.19,2388.01,8134.52,8.4148,393.0,38.92,23.3777,106.0
373,642.39,1586.42,1406.61,21.61,553.63,2388.03,9069.4,47.52,522.39,2388.09,8143.47,8.4072,392.0,39.04,23.2931,105.0
374,642.6,1584.95,1406.15,21.61,554.35,2388.08,9064.12,47.24,521.84,2388.06,8142.25,8.4225,392.0,38.85,23.3851,104.0
